TrinityID	GeneID	GEP_id	Dcor_v3_gene_id	DEO
TRINITY_GG_149_c146_g1	Dcor_evm.model.ctg15_len_1679887.168	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1061	Dcor_evm.model.hic_scaffold_9_pilon.1061
TRINITY_GG_149_c403_g1	Dcor_evm.model.ctg15_len_1679887.155	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1074	NA
TRINITY_GG_149_c105_g1	Dcor_evm.model.ctg15_len_1679887.149	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1080	Dcor_evm.model.hic_scaffold_9_pilon.1080
TRINITY_GG_1220_c449_g1	Dcor_evm.model.ctg1_len_6253557.863	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.11	Dcor_evm.model.hic_scaffold_9_pilon.11
TRINITY_GG_149_c31_g1	Dcor_evm.model.ctg15_len_1679887.126	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1101	Dcor_evm.model.hic_scaffold_9_pilon.1101
TRINITY_GG_149_c24_g1	Dcor_evm.model.ctg15_len_1679887.121	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1106	NA
TRINITY_GG_149_c234_g1	Dcor_evm.model.ctg15_len_1679887.105	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1122	Dcor_evm.model.hic_scaffold_9_pilon.1122
TRINITY_GG_1220_c363_g1	Dcor_evm.model.ctg1_len_6253557.761	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.114	Dcor_evm.model.hic_scaffold_9_pilon.114
TRINITY_GG_149_c201_g1	Dcor_evm.model.ctg15_len_1679887.52	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1172	NA
TRINITY_GG_149_c118_g1	Dcor_evm.model.ctg15_len_1679887.20	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1206	Dcor_evm.model.hic_scaffold_9_pilon.1206
TRINITY_GG_149_c51_g1	Dcor_evm.model.ctg15_len_1679887.531	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1238	Dcor_evm.model.hic_scaffold_9_pilon.1238
TRINITY_GG_1220_c2095_g1	Dcor_evm.model.ctg1_len_6253557.751	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.124	NA
TRINITY_GG_708_c590_g1	Dcor_evm.model.ctg10_len_3669713.64	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1304	Dcor_evm.model.hic_scaffold_9_pilon.1304
TRINITY_GG_1220_c155_g1	Dcor_evm.model.ctg1_len_6253557.744	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.133	NA
TRINITY_GG_708_c7_g1	Dcor_evm.model.ctg10_len_3669713.101	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1340	Dcor_evm.model.hic_scaffold_9_pilon.1340
TRINITY_GG_708_c676_g2	Dcor_evm.model.ctg10_len_3669713.118	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1357	Dcor_evm.model.hic_scaffold_9_pilon.1357
TRINITY_GG_1220_c1_g1	Dcor_evm.model.ctg1_len_6253557.741	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.136	Dcor_evm.model.hic_scaffold_9_pilon.136
TRINITY_GG_708_c484_g1	Dcor_evm.model.ctg10_len_3669713.131	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1372	Dcor_evm.model.hic_scaffold_9_pilon.1372
TRINITY_GG_708_c17_g1	Dcor_evm.model.ctg10_len_3669713.163	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1407	Dcor_evm.model.hic_scaffold_9_pilon.1407
TRINITY_GG_708_c17_g1	Dcor_evm.model.ctg10_len_3669713.163	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1407	Dcor_evm.model.hic_scaffold_9_pilon.1407
TRINITY_GG_708_c209_g1	Dcor_evm.model.ctg10_len_3669713.176	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1422	Dcor_evm.model.hic_scaffold_9_pilon.1422
TRINITY_GG_708_c209_g1	Dcor_evm.model.ctg10_len_3669713.176	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1422	Dcor_evm.model.hic_scaffold_9_pilon.1422
TRINITY_GG_708_c78_g1	Dcor_evm.model.ctg10_len_3669713.178	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1424	Dcor_evm.model.hic_scaffold_9_pilon.1424
TRINITY_GG_708_c251_g1	Dcor_evm.model.ctg10_len_3669713.214	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1460	Dcor_evm.model.hic_scaffold_9_pilon.1460
TRINITY_GG_708_c231_g1	Dcor_evm.model.ctg10_len_3669713.223	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1469	Dcor_evm.model.hic_scaffold_9_pilon.1469
TRINITY_GG_708_c155_g1	Dcor_evm.model.ctg10_len_3669713.239	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1485	Dcor_evm.model.hic_scaffold_9_pilon.1485
TRINITY_GG_708_c454_g1	Dcor_evm.model.ctg10_len_3669713.240	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1486	Dcor_evm.model.hic_scaffold_9_pilon.1486
TRINITY_GG_708_c29_g1	Dcor_evm.model.ctg10_len_3669713.244	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1490	Dcor_evm.model.hic_scaffold_9_pilon.1490
TRINITY_GG_708_c39_g1	Dcor_evm.model.ctg10_len_3669713.272	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1515	Dcor_evm.model.hic_scaffold_9_pilon.1515
TRINITY_GG_708_c39_g1	Dcor_evm.model.ctg10_len_3669713.272	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1515	Dcor_evm.model.hic_scaffold_9_pilon.1515
TRINITY_GG_708_c2044_g1	Dcor_evm.model.ctg10_len_3669713.284	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1527	Dcor_evm.model.hic_scaffold_9_pilon.1527
TRINITY_GG_708_c74_g1	Dcor_evm.model.ctg10_len_3669713.285	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1528	Dcor_evm.model.hic_scaffold_9_pilon.1528
TRINITY_GG_1220_c331_g1	Dcor_evm.model.ctg1_len_6253557.722	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.153	NA
TRINITY_GG_708_c139_g1	Dcor_evm.model.ctg10_len_3669713.287	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1530	Dcor_evm.model.hic_scaffold_9_pilon.1530
TRINITY_GG_708_c80_g1	Dcor_evm.model.ctg10_len_3669713.290	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1533	Dcor_evm.model.hic_scaffold_9_pilon.1533
TRINITY_GG_708_c641_g1	Dcor_evm.model.ctg10_len_3669713.295	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1538	NA
TRINITY_GG_708_c817_g1	Dcor_evm.model.ctg10_len_3669713.323	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1564	NA
TRINITY_GG_708_c1010_g1	Dcor_evm.model.ctg10_len_3669713.347	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1586	NA
TRINITY_GG_1220_c527_g1	Dcor_evm.model.ctg1_len_6253557.858	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.16	Dcor_evm.model.hic_scaffold_9_pilon.16
TRINITY_GG_708_c113_g1	Dcor_evm.model.ctg10_len_3669713.367	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1606	Dcor_evm.model.hic_scaffold_9_pilon.1606
TRINITY_GG_708_c195_g1	Dcor_evm.model.ctg10_len_3669713.376	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1615	Dcor_evm.model.hic_scaffold_9_pilon.1615
TRINITY_GG_708_c1603_g1	Dcor_evm.model.ctg10_len_3669713.382	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1621	Dcor_evm.model.hic_scaffold_9_pilon.1621
TRINITY_GG_708_c98_g1	Dcor_evm.model.ctg10_len_3669713.388	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1627	Dcor_evm.model.hic_scaffold_9_pilon.1627
TRINITY_GG_708_c169_g1	Dcor_evm.model.ctg10_len_3669713.410	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1649	NA
TRINITY_GG_708_c59_g1	Dcor_evm.model.ctg10_len_3669713.414	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1653	Dcor_evm.model.hic_scaffold_9_pilon.1653
TRINITY_GG_708_c501_g1	Dcor_evm.model.ctg10_len_3669713.418	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1657	Dcor_evm.model.hic_scaffold_9_pilon.1657
TRINITY_GG_708_c2231_g1	Dcor_evm.model.ctg10_len_3669713.419	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1658	Dcor_evm.model.hic_scaffold_9_pilon.1658
TRINITY_GG_708_c643_g1	Dcor_evm.model.ctg10_len_3669713.423	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1664	Dcor_evm.model.hic_scaffold_9_pilon.1664
TRINITY_GG_1220_c748_g1	Dcor_evm.model.ctg1_len_6253557.707	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.167	Dcor_evm.model.hic_scaffold_9_pilon.167
TRINITY_GG_708_c141_g1	Dcor_evm.model.ctg10_len_3669713.429	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1672	Dcor_evm.model.hic_scaffold_9_pilon.1672
TRINITY_GG_708_c674_g1	Dcor_evm.model.ctg10_len_3669713.431	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1674	NA
TRINITY_GG_708_c27_g1	Dcor_evm.model.ctg10_len_3669713.432	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1675	Dcor_evm.model.hic_scaffold_9_pilon.1675
TRINITY_GG_1220_c267_g1	Dcor_evm.model.ctg1_len_6253557.706	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.168	Dcor_evm.model.hic_scaffold_9_pilon.168
TRINITY_GG_1220_c267_g1	Dcor_evm.model.ctg1_len_6253557.706	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.168	Dcor_evm.model.hic_scaffold_9_pilon.168
TRINITY_GG_708_c468_g1	Dcor_evm.model.ctg10_len_3669713.440	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1683	Dcor_evm.model.hic_scaffold_9_pilon.1683
TRINITY_GG_708_c468_g1	Dcor_evm.model.ctg10_len_3669713.440	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1683	Dcor_evm.model.hic_scaffold_9_pilon.1683
TRINITY_GG_708_c335_g1	Dcor_evm.model.ctg10_len_3669713.460	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1703	Dcor_evm.model.hic_scaffold_9_pilon.1703
TRINITY_GG_708_c284_g1	Dcor_evm.model.ctg10_len_3669713.462	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1706	Dcor_evm.model.hic_scaffold_9_pilon.1706
TRINITY_GG_708_c690_g1	Dcor_evm.model.ctg10_len_3669713.473	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1715	Dcor_evm.model.hic_scaffold_9_pilon.1715
TRINITY_GG_708_c99_g1	Dcor_evm.model.ctg10_len_3669713.484	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1727	Dcor_evm.model.hic_scaffold_9_pilon.1727
TRINITY_GG_708_c99_g1	Dcor_evm.model.ctg10_len_3669713.484	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1727	Dcor_evm.model.hic_scaffold_9_pilon.1727
TRINITY_GG_708_c178_g1	Dcor_evm.model.ctg10_len_3669713.494	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1738	Dcor_evm.model.hic_scaffold_9_pilon.1738
TRINITY_GG_708_c328_g1	Dcor_evm.model.ctg10_len_3669713.509	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1753	NA
TRINITY_GG_708_c492_g1	Dcor_evm.model.ctg10_len_3669713.510	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1755	Dcor_evm.model.hic_scaffold_9_pilon.1755
TRINITY_GG_708_c714_g1	Dcor_evm.model.ctg10_len_3669713.512	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1757	Dcor_evm.model.hic_scaffold_9_pilon.1757
TRINITY_GG_708_c253_g1	Dcor_evm.model.ctg10_len_3669713.533	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1778	Dcor_evm.model.hic_scaffold_9_pilon.1778
TRINITY_GG_708_c253_g1	Dcor_evm.model.ctg10_len_3669713.533	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1778	Dcor_evm.model.hic_scaffold_9_pilon.1778
TRINITY_GG_708_c2296_g1	Dcor_evm.model.ctg10_len_3669713.548	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1793	Dcor_evm.model.hic_scaffold_9_pilon.1793
TRINITY_GG_708_c125_g1	Dcor_evm.model.ctg10_len_3669713.551	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1796	NA
TRINITY_GG_708_c406_g1	Dcor_evm.model.ctg10_len_3669713.562	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1806	NA
TRINITY_GG_708_c584_g1	Dcor_evm.model.ctg10_len_3669713.577	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1821	Dcor_evm.model.hic_scaffold_9_pilon.1821
TRINITY_GG_708_c222_g1	Dcor_evm.model.ctg10_len_3669713.598	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1840	Dcor_evm.model.hic_scaffold_9_pilon.1840
TRINITY_GG_708_c108_g1	Dcor_evm.model.ctg10_len_3669713.619	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1862	Dcor_evm.model.hic_scaffold_9_pilon.1862
TRINITY_GG_708_c1901_g1	Dcor_evm.model.ctg10_len_3669713.640	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.1883	Dcor_evm.model.hic_scaffold_9_pilon.1883
TRINITY_GG_1220_c672_g2	Dcor_evm.model.ctg1_len_6253557.685	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.189	Dcor_evm.model.hic_scaffold_9_pilon.189
TRINITY_GG_708_c1596_g1	Dcor_evm.model.ctg10_len_3669713.650	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.1894	Dcor_evm.model.hic_scaffold_9_pilon.1894
TRINITY_GG_1220_c545_g1	Dcor_evm.model.ctg1_len_6253557.682	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.192	Dcor_evm.model.hic_scaffold_9_pilon.192
TRINITY_GG_1220_c69_g1	Dcor_evm.model.ctg1_len_6253557.673	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.202	Dcor_evm.model.hic_scaffold_9_pilon.202
TRINITY_GG_1220_c196_g1	Dcor_evm.model.ctg1_len_6253557.670	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.205	Dcor_evm.model.hic_scaffold_9_pilon.205
TRINITY_GG_1220_c315_g1	Dcor_evm.model.ctg1_len_6253557.669	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.206	Dcor_evm.model.hic_scaffold_9_pilon.206
TRINITY_GG_1220_c3438_g1	Dcor_evm.model.ctg1_len_6253557.643	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.235	Dcor_evm.model.hic_scaffold_9_pilon.235
TRINITY_GG_1220_c152_g1	Dcor_evm.model.ctg1_len_6253557.611	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.263	Dcor_evm.model.hic_scaffold_9_pilon.263
TRINITY_GG_1220_c211_g1	Dcor_evm.model.ctg1_len_6253557.605	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.269	Dcor_evm.model.hic_scaffold_9_pilon.269
TRINITY_GG_1220_c529_g1	Dcor_evm.model.ctg1_len_6253557.844	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.30	Dcor_evm.model.hic_scaffold_9_pilon.30
TRINITY_GG_1220_c209_g1	Dcor_evm.model.ctg1_len_6253557.843	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.31	Dcor_evm.model.hic_scaffold_9_pilon.31
TRINITY_GG_1220_c385_g1	Dcor_evm.model.ctg1_len_6253557.563	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.311	Dcor_evm.model.hic_scaffold_9_pilon.311
TRINITY_GG_1220_c677_g1	Dcor_evm.model.ctg1_len_6253557.543	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.331	Dcor_evm.model.hic_scaffold_9_pilon.331
TRINITY_GG_1220_c213_g1	Dcor_evm.model.ctg1_len_6253557.540	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.334	Dcor_evm.model.hic_scaffold_9_pilon.334
TRINITY_GG_1220_c213_g1	Dcor_evm.model.ctg1_len_6253557.540	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.334	Dcor_evm.model.hic_scaffold_9_pilon.334
TRINITY_GG_1220_c190_g1	Dcor_evm.model.ctg1_len_6253557.512	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.362	NA
TRINITY_GG_1220_c497_g1	Dcor_evm.model.ctg1_len_6253557.829	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.43	Dcor_evm.model.hic_scaffold_9_pilon.43
TRINITY_GG_804_c11_g1	Dcor_evm.model.ctg1_len_6253557.436	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.437	NA
TRINITY_GG_804_c69_g1	Dcor_evm.model.ctg1_len_6253557.418	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.455	NA
TRINITY_GG_1220_c71_g1	Dcor_evm.model.ctg1_len_6253557.409	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.464	Dcor_evm.model.hic_scaffold_9_pilon.464
TRINITY_GG_1220_c2800_g1	Dcor_evm.model.ctg1_len_6253557.407	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.466	Dcor_evm.model.hic_scaffold_9_pilon.466
TRINITY_GG_1220_c736_g1	Dcor_evm.model.ctg1_len_6253557.397	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.476	Dcor_evm.model.hic_scaffold_9_pilon.476
TRINITY_GG_1220_c422_g1	Dcor_evm.model.ctg1_len_6253557.25	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.522	NA
TRINITY_GG_1220_c29_g2	Dcor_evm.model.ctg1_len_6253557.28	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.525	Dcor_evm.model.hic_scaffold_9_pilon.525
TRINITY_GG_1220_c574_g1	Dcor_evm.model.ctg1_len_6253557.30	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.527	Dcor_evm.model.hic_scaffold_9_pilon.527
TRINITY_GG_1220_c2026_g1	Dcor_evm.model.ctg1_len_6253557.51	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.546	NA
TRINITY_GG_1220_c34_g1	Dcor_evm.model.ctg1_len_6253557.109	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.607	NA
TRINITY_GG_1220_c292_g1	Dcor_evm.model.ctg1_len_6253557.808	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.64	Dcor_evm.model.hic_scaffold_9_pilon.64
TRINITY_GG_1220_c5_g1	Dcor_evm.model.ctg1_len_6253557.153	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.658	NA
TRINITY_GG_1220_c1206_g1	Dcor_evm.model.ctg1_len_6253557.805	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.67	Dcor_evm.model.hic_scaffold_9_pilon.67
TRINITY_GG_1220_c27_g1	Dcor_evm.model.ctg1_len_6253557.804	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.68	Dcor_evm.model.hic_scaffold_9_pilon.68
TRINITY_GG_149_c977_g1	Dcor_evm.model.ctg15_len_1679887.514	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.713	Dcor_evm.model.hic_scaffold_9_pilon.713
TRINITY_GG_149_c58_g1	Dcor_evm.model.ctg15_len_1679887.504	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.722	Dcor_evm.model.hic_scaffold_9_pilon.722
TRINITY_GG_149_c213_g1	Dcor_evm.model.ctg15_len_1679887.492	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.734	Dcor_evm.model.hic_scaffold_9_pilon.734
TRINITY_GG_149_c68_g1	Dcor_evm.model.ctg15_len_1679887.479	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.747	Dcor_evm.model.hic_scaffold_9_pilon.747
TRINITY_GG_149_c0_g1	Dcor_evm.model.ctg15_len_1679887.448	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.777	Dcor_evm.model.hic_scaffold_9_pilon.777
TRINITY_GG_149_c0_g1	Dcor_evm.model.ctg15_len_1679887.448	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.777	Dcor_evm.model.hic_scaffold_9_pilon.777
TRINITY_GG_149_c42_g1	Dcor_evm.model.ctg15_len_1679887.418	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.810	Dcor_evm.model.hic_scaffold_9_pilon.810
TRINITY_GG_1220_c647_g1	Dcor_evm.model.ctg1_len_6253557.793	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.83	Dcor_evm.model.hic_scaffold_9_pilon.83
TRINITY_GG_149_c12_g1	Dcor_evm.model.ctg15_len_1679887.387	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.847	NA
TRINITY_GG_149_c364_g1	Dcor_evm.model.ctg15_len_1679887.382	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.853	NA
TRINITY_GG_149_c29_g1	Dcor_evm.model.ctg15_len_1679887.372	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.862	Dcor_evm.model.hic_scaffold_9_pilon.862
TRINITY_GG_149_c29_g1	Dcor_evm.model.ctg15_len_1679887.372	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.862	Dcor_evm.model.hic_scaffold_9_pilon.862
TRINITY_GG_149_c74_g1	Dcor_evm.model.ctg15_len_1679887.370	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.864	Dcor_evm.model.hic_scaffold_9_pilon.864
TRINITY_GG_149_c770_g1	Dcor_evm.model.ctg15_len_1679887.353	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.881	Dcor_evm.model.hic_scaffold_9_pilon.881
TRINITY_GG_149_c293_g1	Dcor_evm.model.ctg15_len_1679887.352	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.882	NA
TRINITY_GG_149_c274_g1	Dcor_evm.model.ctg15_len_1679887.328	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.906	Dcor_evm.model.hic_scaffold_9_pilon.906
TRINITY_GG_1220_c59_g2	Dcor_evm.model.ctg1_len_6253557.785	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.91	NA
TRINITY_GG_149_c152_g1	Dcor_evm.model.ctg15_len_1679887.316	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.917	NA
TRINITY_GG_149_c461_g1	Dcor_evm.model.ctg15_len_1679887.316	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.917	NA
TRINITY_GG_149_c141_g1	Dcor_evm.model.ctg15_len_1679887.286	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.947	Dcor_evm.model.hic_scaffold_9_pilon.947
TRINITY_GG_149_c18_g1	Dcor_evm.model.ctg15_len_1679887.276	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.957	NA
TRINITY_GG_149_c280_g1	Dcor_evm.model.ctg15_len_1679887.247	GEP17	Dcor_evm.model.hic_scaffold_9_pilon.987	NA
TRINITY_GG_149_c226_g1	Dcor_evm.model.ctg15_len_1679887.240	GEP9	Dcor_evm.model.hic_scaffold_9_pilon.994	Dcor_evm.model.hic_scaffold_9_pilon.994
TRINITY_GG_137_c211_g1	Dcor_evm.model.ctg4_len_2496752.248	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.230	Dcor_evm.model.hic_scaffold_1_pilon.230
TRINITY_GG_137_c115_g1	Dcor_evm.model.ctg4_len_2496752.302	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.286	Dcor_evm.model.hic_scaffold_1_pilon.286
TRINITY_GG_456_c175_g1	Dcor_evm.model.ctg11_len_5605186.562	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.286	Dcor_evm.model.hic_scaffold_1_pilon.286
TRINITY_GG_137_c178_g1	Dcor_evm.model.ctg4_len_2496752.584	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.566	Dcor_evm.model.hic_scaffold_1_pilon.566
TRINITY_GG_137_c732_g1	Dcor_evm.model.ctg4_len_2496752.585	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.566	Dcor_evm.model.hic_scaffold_1_pilon.566
TRINITY_GG_469_c0_g1	Dcor_evm.model.ctg25_len_963869.320	GEP9	Dcor_evm.model.hic_scaffold_18_pilon.4	Dcor_evm.model.hic_scaffold_18_pilon.4
TRINITY_GG_734_c0_g1	Dcor_evm.model.ctg24_len_2556950.377	GEP17	Dcor_evm.model.hic_scaffold_2_pilon.294	Dcor_evm.model.hic_scaffold_2_pilon.294
TRINITY_GG_550_c23_g1	Dcor_evm.model.scaffold70_size734313.65	GEP9	Dcor_evm.model.hic_scaffold_2_pilon.736	Dcor_evm.model.hic_scaffold_2_pilon.736
TRINITY_GG_193_c184_g1	Dcor_evm.model.ctg3_len_6069552.45	GEP17	Dcor_evm.model.hic_scaffold_3_pilon.42	Dcor_evm.model.hic_scaffold_3_pilon.42
TRINITY_GG_193_c223_g1	Dcor_evm.model.ctg3_len_6069552.483	GEP9	Dcor_evm.model.hic_scaffold_3_pilon.482	Dcor_evm.model.hic_scaffold_3_pilon.482
TRINITY_GG_708_c83_g1	Dcor_evm.model.ctg10_len_3669713.1293	GEP17	Dcor_evm.model.hic_scaffold_4_pilon.196	NA
TRINITY_GG_708_c1647_g1	Dcor_evm.model.ctg10_len_3669713.1395	GEP17	Dcor_evm.model.hic_scaffold_4_pilon.292	NA
TRINITY_GG_708_c494_g1	Dcor_evm.model.hic_scaffold_6.389	GEP9	Dcor_evm.model.hic_scaffold_4_pilon.392	NA
TRINITY_GG_514_c536_g1	Dcor_evm.model.ctg30_len_2601835.283_evm.model.ctg30_len_2601835.286	GEP9	Dcor_evm.model.hic_scaffold_5_pilon.1090	Dcor_evm.model.hic_scaffold_5_pilon.1090
TRINITY_GG_1054_c167_g1	Dcor_evm.model.ctg5_len_6873940.221	GEP17	Dcor_evm.model.hic_scaffold_6_pilon.220	NA
TRINITY_GG_1054_c238_g1	Dcor_evm.model.ctg5_len_6873940.277	GEP17	Dcor_evm.model.hic_scaffold_6_pilon.277	Dcor_evm.model.hic_scaffold_6_pilon.277
TRINITY_GG_4_c3_g1	Dcor_evm.model.scaffold245_size27931.6	GEP17	Dcor_evm.model.hic_scaffold_60_pilon.6	Dcor_evm.model.hic_scaffold_60_pilon.6
TRINITY_GG_4_c3_g1	Dcor_evm.model.scaffold245_size27931.6	GEP9	Dcor_evm.model.hic_scaffold_60_pilon.6	Dcor_evm.model.hic_scaffold_60_pilon.6
TRINITY_GG_1220_c553_g1	Dcor_evm.model.ctg1_len_6253557.1725	GEP17	Dcor_evm.model.hic_scaffold_7_pilon.1007	NA
TRINITY_GG_787_c3_g1	Dcor_evm.model.ctg29_len_829942.18	GEP17	Dcor_evm.model.hic_scaffold_7_pilon.1620	Dcor_evm.model.hic_scaffold_7_pilon.1620
TRINITY_GG_1070_c28_g1	Dcor_evm.model.ctg9_len_3119689.268	GEP9	Dcor_evm.model.hic_scaffold_8_pilon.126	Dcor_evm.model.hic_scaffold_8_pilon.126
TRINITY_GG_1252_c3_g1	Dcor_evm.model.ctg35_len_2363947.210	GEP17	Dcor_evm.model.hic_scaffold_8_pilon.460	Dcor_evm.model.hic_scaffold_8_pilon.460
